dataset,algorithm,avg,max,min,recall,ivf_nprobe,epsilon,knn,n_queries,selectivity,num_measure_runs,avg_all,max_all,min_all,false_pruning_rate
openai-1536-angular,pdx-adsampling-decimpr,1.88658,2.56317,1.22881,0.830101,18,2.1,10,1000,0.2,1,1.907,15.19,1.229,0
openai-1536-angular,pdx-adsampling-decimpr,1.85763,2.48422,1.24227,0.823301,16,2.1,10,1000,0.2,1,1.876,13.64,1.242,0
openai-1536-angular,pdx-adsampling-decimpr,1.81452,2.40991,1.20247,0.815801,14,2.1,10,1000,0.2,1,1.834,15.25,1.202,0
openai-1536-angular,pdx-adsampling-decimpr,1.76757,2.35016,1.18927,0.805701,12,2.1,10,1000,0.2,1,1.787,13.47,1.189,0
openai-1536-angular,pdx-adsampling-decimpr,1.7165,2.24263,1.18213,0.790701,10,2.1,10,1000,0.2,1,1.735,15.18,1.182,0
openai-1536-angular,pdx-adsampling-decimpr,1.66216,2.15104,1.18257,0.770201,8,2.1,10,1000,0.2,1,1.668,2.618,1.183,0
openai-1536-angular,pdx-adsampling-decimpr,1.5954,2.04582,1.16542,0.746801,6,2.1,10,1000,0.2,1,1.614,14.81,1.165,0
openai-1536-angular,pdx-adsampling-decimpr,1.52508,1.94761,1.14271,0.7051,4,2.1,10,1000,0.2,1,1.532,2.271,1.143,0
openai-1536-angular,pdx-adsampling-decimpr,1.43001,1.80155,1.13228,0.6145,2,2.1,10,1000,0.2,1,1.439,2.109,1.132,0
openai-1536-angular,pdx-adsampling-dz,8.58028,14.7806,2.87519,0.984701,512,2.1,10,1000,0.2,1,8.769,25.91,2.875,0
openai-1536-angular,pdx-adsampling-dz,5.49542,9.39617,2.07083,0.975901,256,2.1,10,1000,0.2,1,5.643,20.21,2.071,0
openai-1536-angular,pdx-adsampling-dz,5.04921,8.68138,1.95917,0.973401,224,2.1,10,1000,0.2,1,5.166,12.34,1.959,0
openai-1536-angular,pdx-adsampling-dz,4.61552,7.89684,1.82527,0.970001,192,2.1,10,1000,0.2,1,4.737,16.47,1.825,0
openai-1536-angular,pdx-adsampling-dz,4.19422,6.96009,1.72182,0.965701,160,2.1,10,1000,0.2,1,4.312,15.64,1.722,0
openai-1536-angular,pdx-adsampling-dz,3.99229,6.69521,1.64209,0.963501,144,2.1,10,1000,0.2,1,4.116,19.2,1.642,0
openai-1536-angular,pdx-adsampling-dz,3.82526,6.36077,1.61625,0.960801,128,2.1,10,1000,0.2,1,3.92,16.6,1.616,0
openai-1536-angular,pdx-adsampling-dz,3.66679,6.04618,1.66267,0.956101,112,2.1,10,1000,0.2,1,3.763,17.99,1.663,0
openai-1536-angular,pdx-adsampling-dz,3.37826,5.50152,1.50114,0.951001,96,2.1,10,1000,0.2,1,3.471,18.52,1.501,0
openai-1536-angular,pdx-adsampling-dz,3.4406,5.54965,1.69552,0.945002,80,2.1,10,1000,0.2,1,3.518,18.37,1.696,0
openai-1536-angular,pdx-adsampling-dz,3.12165,4.97419,1.60012,0.934502,64,2.1,10,1000,0.2,1,3.195,15.29,1.6,0
openai-1536-angular,pdx-adsampling-dz,2.90439,4.69586,1.47673,0.929102,56,2.1,10,1000,0.2,1,2.971,16.25,1.477,0
openai-1536-angular,pdx-adsampling-dz,2.61524,4.19626,1.30574,0.919901,48,2.1,10,1000,0.2,1,2.684,17.34,1.306,0
openai-1536-angular,pdx-adsampling-dz,2.48286,3.92701,1.26648,0.908601,40,2.1,10,1000,0.2,1,2.546,15.46,1.266,0
openai-1536-angular,pdx-adsampling-dz,2.34482,3.69278,1.24259,0.898301,32,2.1,10,1000,0.2,1,2.404,16.48,1.243,0
openai-1536-angular,pdx-adsampling-dz,2.25022,3.55368,1.20677,0.890001,28,2.1,10,1000,0.2,1,2.305,15.5,1.207,0
openai-1536-angular,pdx-adsampling-dz,2.2058,3.44133,1.19414,0.885901,26,2.1,10,1000,0.2,1,2.247,5.545,1.194,0
openai-1536-angular,pdx-adsampling-dz,2.16408,3.37629,1.2398,0.878801,24,2.1,10,1000,0.2,1,2.217,14.9,1.24,0
openai-1536-angular,pdx-adsampling-dz,2.11961,3.29331,1.16875,0.872901,22,2.1,10,1000,0.2,1,2.167,16.33,1.169,0
openai-1536-angular,pdx-adsampling-dz,2.13712,3.31244,1.19383,0.865501,20,2.1,10,1000,0.2,1,2.184,14.7,1.194,0
openai-1536-angular,pdx-adsampling-dz,2.12043,3.25573,1.1765,0.858501,18,2.1,10,1000,0.2,1,2.147,4.703,1.177,0
openai-1536-angular,pdx-adsampling-dz,2.02009,3.08101,1.16084,0.850101,16,2.1,10,1000,0.2,1,2.064,14.98,1.161,0
openai-1536-angular,pdx-adsampling-dz,1.93892,2.92848,1.13628,0.841101,14,2.1,10,1000,0.2,1,1.968,4.168,1.136,0
openai-1536-angular,pdx-adsampling-dz,1.90807,2.83381,1.14612,0.829,12,2.1,10,1000,0.2,1,1.951,14.75,1.146,0
openai-1536-angular,pdx-adsampling-dz,1.81849,2.65313,1.13792,0.8126,10,2.1,10,1000,0.2,1,1.859,16.62,1.138,0
openai-1536-angular,pdx-adsampling-dz,1.75058,2.50426,1.10551,0.7902,8,2.1,10,1000,0.2,1,1.773,3.187,1.106,0
openai-1536-angular,pdx-adsampling-dz,1.68007,2.36361,1.11158,0.763601,6,2.1,10,1000,0.2,1,1.691,2.97,1.112,0
openai-1536-angular,pdx-adsampling-dz,1.58228,2.16862,1.07943,0.7187,4,2.1,10,1000,0.2,1,1.592,2.655,1.079,0
openai-1536-angular,pdx-adsampling-dz,1.43463,1.8664,1.07286,0.62,2,2.1,10,1000,0.2,1,1.439,2.102,1.073,0
